,Code,Year,incidents,successes,Population,EducationPctGdp,FertilityRate,IncomePerCapita,InfantMortality,Homicidesper100k
3008,DMA,1978,0.0,0.0,74242.0,,,,17.4,
3009,DMA,1979,0.0,0.0,74925.0,,,,15.9,
3010,DMA,1980,0.0,0.0,75314.0,,,758.0321992,14.9,
3011,DMA,1981,2.0,2.0,75375.0,,,850.5029117,14.1,
3012,DMA,1982,0.0,0.0,75170.0,,3.52,922.4966218000001,13.5,
3013,DMA,1983,0.0,0.0,74747.0,,,1019.991472,13.3,
3014,DMA,1984,0.0,0.0,74213.0,,,1135.480559,13.2,
3015,DMA,1985,0.0,0.0,73643.0,,,1209.079334,13.2,
3016,DMA,1986,0.0,0.0,73025.0,,,1436.670478,13.3,
3017,DMA,1987,0.0,0.0,72370.0,,3.0,1608.959857,13.5,
3018,DMA,1988,0.0,0.0,71742.0,,,1862.413332,13.7,
3019,DMA,1989,0.0,0.0,71242.0,5.1783299446106,,1955.90856,13.9,
3020,DMA,1990,0.0,0.0,70926.0,,,2165.264182,14.0,
3021,DMA,1991,0.0,0.0,70842.0,,,2307.232281,14.1,
3022,DMA,1992,0.0,0.0,70970.0,,2.5,2467.647648,14.2,
3023,DMA,1993,0.0,0.0,71210.0,,,2593.301365,14.2,
3024,DMA,1994,0.0,0.0,71373.0,,,2723.473975,14.1,
3025,DMA,1995,0.0,0.0,71368.0,,,2812.093284,14.0,
3026,DMA,1996,0.0,0.0,71145.0,,,2909.715798,13.9,
3027,DMA,1997,1.0,0.0,70753.0,,1.9,3063.9263170000004,13.7,
3028,DMA,1998,0.0,0.0,70290.0,7.16059017181396,,3276.077534,13.6,12.8
3029,DMA,1999,0.0,0.0,69903.0,4.99183988571166,,3275.242694,13.4,10.0
3030,DMA,2000,0.0,0.0,69676.0,,,4016.809797,13.4,2.9
3031,DMA,2001,0.0,0.0,69670.0,,,4252.179222,13.2,1.4
3032,DMA,2002,0.0,0.0,69824.0,,1.9,4137.129643,13.3,12.9
3033,DMA,2003,0.0,0.0,70093.0,,1.9,4287.386832,13.4,11.4
3034,DMA,2004,0.0,0.0,70379.0,,,4490.239871,13.8,11.4
3035,DMA,2005,0.0,0.0,70627.0,,,4445.655444,14.3,11.3
3036,DMA,2006,0.0,0.0,70807.0,,,4861.880679999999,14.9,7.1
3037,DMA,2007,0.0,0.0,70950.0,,,5155.707406,15.7,9.9
3038,DMA,2008,0.0,0.0,71074.0,,,5618.485294,16.9,9.8
3039,DMA,2009,0.0,0.0,71229.0,,,5907.7228829999995,18.3,18.3
3040,DMA,2010,0.0,0.0,71440.0,,,5977.210413000001,20.0,21.0
3041,DMA,2011,0.0,0.0,71718.0,,,5816.064345000001,21.9,8.4
3042,DMA,2012,0.0,0.0,72044.0,,,5413.279574,24.3,
3043,DMA,2013,0.0,0.0,72400.0,,,5416.2452840000005,26.6,
3044,DMA,2014,0.0,0.0,72778.0,,,5674.979375,28.7,12.4
3045,DMA,2015,0.0,0.0,73162.0,,,5691.329158,30.2,12.3
3046,DMA,2016,0.0,0.0,73543.0,,,6089.319441,31.2,21.8
3047,DMA,2017,0.0,0.0,,,,,,25.7
3048,DMA,2018,0.0,0.0,,,,,,
3049,DMA,2019,0.0,0.0,,,,,,
3050,DOM,1970,2.0,2.0,4503114.0,2.64096999168395,6.182,,86.5,
3051,DOM,1971,3.0,2.0,4631114.0,,5.983,343.667848,84.4,
3052,DOM,1972,0.0,0.0,4759934.0,,5.781000000000001,406.4563209,82.2,
3053,DOM,1973,3.0,1.0,4889436.0,,5.58,457.7852754,79.8,
3054,DOM,1974,2.0,2.0,5019473.0,,5.382000000000001,554.1407364,77.4,
3055,DOM,1975,0.0,0.0,5149935.0,,5.193,665.6610158,74.9,
3056,DOM,1976,0.0,0.0,5280723.0,,5.013999999999999,712.0422525,72.5,
3057,DOM,1977,0.0,0.0,5411865.0,,4.8469999999999995,794.0875365,70.1,
3058,DOM,1978,1.0,1.0,5543517.0,,4.6930000000000005,823.9989409,67.9,
3059,DOM,1979,2.0,2.0,5675931.0,,4.552,932.8764651,65.7,
3060,DOM,1980,1.0,1.0,5809269.0,,4.422,1048.738157,63.7,
3061,DOM,1981,0.0,0.0,5943591.0,,4.303,1116.132768,61.7,
3062,DOM,1982,2.0,2.0,6078820.0,1.59754002094269,4.19,1210.032351,59.7,
3063,DOM,1983,0.0,0.0,6214857.0,1.56545996665955,4.082,1276.549406,57.9,
3064,DOM,1984,0.0,0.0,6351572.0,1.49778997898102,3.978,1497.658955,56.1,
3065,DOM,1985,0.0,0.0,6488856.0,1.21019005775452,3.878,692.1430327,54.4,
3066,DOM,1986,0.0,0.0,6626542.0,,3.783,845.8028353,52.7,
3067,DOM,1987,15.0,15.0,6764624.0,,3.694,777.5331384,51.1,
3068,DOM,1988,2.0,2.0,6903316.0,,3.612,688.7406126,49.5,
3069,DOM,1989,11.0,11.0,7042937.0,,3.537,855.3842576,47.9,
3070,DOM,1990,2.0,2.0,7183647.0,,3.465,894.1758783,46.3,
3071,DOM,1991,8.0,8.0,7325622.0,,3.397,1212.336933,44.7,12.4
3072,DOM,1992,11.0,11.0,7468551.0,,3.3289999999999997,1394.143894,43.2,10.8
3073,DOM,1993,0.0,0.0,7611465.0,0.781180024147034,3.262,1536.037932,41.7,12.2
3074,DOM,1994,7.0,6.0,7753052.0,0.90200001001358,3.195,1706.0011559999998,40.2,13.0
3075,DOM,1995,0.0,0.0,7892423.0,1.0485999584198,3.13,1874.6756010000001,38.8,12.8
3076,DOM,1996,3.0,3.0,8029113.0,1.2338000535965,3.069,2070.6932899999997,37.4,12.9
3077,DOM,1997,12.0,12.0,8163472.0,,3.014,2208.462836,36.2,12.7
3078,DOM,1998,0.0,0.0,8296375.0,,2.966,2351.064471,35.0,13.5
3079,DOM,1999,0.0,0.0,8429112.0,,2.926,2353.981992,34.0,12.6
3080,DOM,2000,0.0,0.0,8562622.0,1.91409003734589,2.892,2539.97625,33.1,14.1
3081,DOM,2001,0.0,0.0,8697126.0,2.02136993408203,2.862,2604.573859,32.4,12.6
3082,DOM,2002,0.0,0.0,8832285.0,1.96940994262695,2.835,2703.484383,31.7,14.5
3083,DOM,2003,0.0,0.0,8967760.0,1.87633001804352,2.807,2026.620418,31.1,21.2
3084,DOM,2004,0.0,0.0,9102998.0,,2.779,2049.6148670000002,30.5,24.6
3085,DOM,2005,0.0,0.0,9237566.0,,2.7489999999999997,3267.53529,30.1,25.9
3086,DOM,2006,0.0,0.0,9371338.0,,2.718,3400.811638,29.7,22.9
3087,DOM,2007,0.0,0.0,9504353.0,2.04456996917725,2.687,4089.085158,29.3,22.2
3088,DOM,2008,0.0,0.0,9636520.0,,2.656,4579.156844,29.0,24.8
3089,DOM,2009,0.0,0.0,9767758.0,,2.6260000000000003,4556.190691,28.6,24.3
3090,DOM,2010,0.0,0.0,9897985.0,,2.597,4996.474133,28.3,25.0
3091,DOM,2011,0.0,0.0,10027095.0,,2.568,5235.771485,28.0,25.1
3092,DOM,2012,0.0,0.0,10154950.0,,2.539,5408.734820000001,27.6,22.3
3093,DOM,2013,1.0,0.0,10281296.0,,2.51,5363.774425,27.2,19.2
3094,DOM,2014,1.0,1.0,10405844.0,,2.481,5569.050304,26.7,17.4
3095,DOM,2015,0.0,0.0,10528394.0,,2.451,5800.164684,26.1,
3096,DOM,2016,0.0,0.0,10648791.0,,2.4219999999999997,5976.007944,25.5,15.2
3097,DOM,2017,1.0,1.0,,,,,,11.3
3098,DOM,2018,0.0,0.0,,,,,,
3099,DOM,2019,0.0,0.0,,,,,,
3100,ECU,1970,0.0,0.0,6072527.0,2.00283002853394,6.138,433.95528260000003,95.7,
3101,ECU,1971,0.0,0.0,6248835.0,1.87940001487732,6.011,399.60796139999997,93.3,
3102,ECU,1972,0.0,0.0,6428711.0,,5.872999999999999,451.3318188999999,90.8,
3103,ECU,1973,1.0,1.0,6611916.0,,5.727,536.8756824,88.0,
3104,ECU,1974,3.0,2.0,6798206.0,,5.577000000000001,852.3309195,85.0,
3105,ECU,1975,0.0,0.0,6987391.0,,5.426,999.8423462000001,82.0,
3106,ECU,1976,2.0,1.0,7179399.0,,5.276,1130.746093,78.9,
3107,ECU,1977,7.0,7.0,7374234.0,2.41883993148804,5.129,1350.002104,76.0,
3108,ECU,1978,11.0,11.0,7571959.0,,4.988,1412.9721789999999,73.1,
3109,ECU,1979,2.0,2.0,7772653.0,,4.853,1515.440058,70.4,
3110,ECU,1980,2.0,2.0,7976445.0,,4.727,1860.1441149999998,67.6,
3111,ECU,1981,2.0,2.0,8183194.0,,4.611000000000001,2264.258406,64.8,
3112,ECU,1982,3.0,3.0,8392940.0,,4.503,2018.376575,62.1,
3113,ECU,1983,10.0,9.0,8606213.0,,4.401,1598.003876,59.4,
3114,ECU,1984,24.0,23.0,8823751.0,4.20342016220093,4.305,1531.525331,56.8,
3115,ECU,1985,12.0,11.0,9045979.0,5.23334980010986,4.213,1485.086777,54.3,
3116,ECU,1986,8.0,8.0,9272906.0,6.87237977981567,4.123,1345.69613,52.1,
3117,ECU,1987,6.0,6.0,9504129.0,,4.034,1156.822713,49.9,
3118,ECU,1988,9.0,8.0,9739176.0,,3.945,1031.930071,47.9,
3119,ECU,1989,14.0,14.0,9977377.0,,3.8560000000000003,1045.329067,46.0,
3120,ECU,1990,8.0,8.0,10218091.0,,3.767,1105.415148,44.1,8.7
3121,ECU,1991,17.0,16.0,10460990.0,,3.679,1302.344497,42.2,11.0
3122,ECU,1992,23.0,20.0,10705667.0,,3.594,1396.192241,40.4,8.7
3123,ECU,1993,0.0,0.0,10951202.0,,3.514,1444.32753,38.6,8.5
3124,ECU,1994,6.0,6.0,11196479.0,,3.437,1694.716275,36.9,10.2
3125,ECU,1995,6.0,5.0,11440583.0,1.99764001369476,3.364,1767.6503309999998,35.2,12.0
3126,ECU,1996,5.0,4.0,11683479.0,,3.2939999999999996,1753.760709,33.6,12.5
3127,ECU,1997,4.0,4.0,11924993.0,,3.225,1966.657307,32.1,11.0
3128,ECU,1998,3.0,3.0,12163885.0,2.19536995887756,3.157,1934.2991969999998,30.7,13.5
3129,ECU,1999,2.0,2.0,12398691.0,1.54734003543854,3.09,1250.714199,29.5,13.6
3130,ECU,2000,4.0,3.0,12628596.0,1.15093004703522,3.0269999999999997,1070.481079,28.4,14.5
3131,ECU,2001,5.0,5.0,12852755.0,,2.968,1524.27293,27.4,12.9
3132,ECU,2002,2.0,2.0,13072060.0,,2.9139999999999997,1787.9556010000001,26.5,14.6
3133,ECU,2003,4.0,4.0,13289601.0,,2.8680000000000003,1960.6406739999998,25.7,14.6
3134,ECU,2004,2.0,1.0,13509647.0,,2.8280000000000003,2090.351907,25.0,17.7
3135,ECU,2005,0.0,0.0,13735233.0,,2.793,2264.049919,24.4,15.4
3136,ECU,2006,0.0,0.0,13967480.0,,2.763,2464.428168,23.7,17.1
3137,ECU,2007,0.0,0.0,14205453.0,,2.736,2634.054486,23.1,16.0
3138,ECU,2008,2.0,2.0,14447562.0,,2.71,3263.527529,22.5,18.0
3139,ECU,2009,1.0,1.0,14691275.0,4.34242010116577,2.6839999999999997,3449.2333729999996,21.9,17.9
3140,ECU,2010,0.0,0.0,14934690.0,4.50743007659912,2.656,3683.597336,21.2,17.6
3141,ECU,2011,1.0,1.0,15177355.0,4.72689008712769,2.628,4083.63702,20.6,15.4
3142,ECU,2012,1.0,1.0,15419666.0,4.64307022094727,2.5989999999999998,4539.552974,20.1,12.5
3143,ECU,2013,2.0,1.0,15661547.0,5.00464010238647,2.571,4869.4711369999995,19.5,11.0
3144,ECU,2014,0.0,0.0,15903112.0,5.24687004089355,2.542,5100.017994,18.9,8.2
3145,ECU,2015,1.0,1.0,16144368.0,4.96322011947632,2.5140000000000002,5101.469859000001,18.3,6.5
3146,ECU,2016,2.0,2.0,16385068.0,,2.4859999999999998,4937.909444,17.8,5.9
3147,ECU,2017,3.0,1.0,,,,,,5.8
3148,ECU,2018,0.0,0.0,,,,,,
3149,ECU,2019,0.0,0.0,,,,,,
3150,EGY,1970,1.0,1.0,35046273.0,,6.233,209.13382969999998,162.2,
3151,EGY,1971,1.0,1.0,35863382.0,4.74202013015747,6.144,219.6974538,159.9,
3152,EGY,1972,1.0,0.0,36673642.0,4.72635984420776,6.056,228.08018030000002,157.0,
3153,EGY,1973,0.0,0.0,37488067.0,,5.974,243.1511628,153.4,
3154,EGY,1974,0.0,0.0,38322022.0,5.48853015899658,5.899,218.52302769999997,148.8,
3155,EGY,1975,0.0,0.0,39187702.0,5.00846004486083,5.832999999999999,265.7590801,143.6,
3156,EGY,1976,0.0,0.0,40089032.0,5.0273699760437,5.776,296.54679500000003,137.8,
3157,EGY,1977,1.0,1.0,41026477.0,4.53443002700806,5.727,308.3774498,131.8,
3158,EGY,1978,2.0,2.0,42004655.0,4.86171007156372,5.682,292.6287847,125.7,
3159,EGY,1979,1.0,1.0,43027816.0,,5.638999999999999,293.397603,119.8,
3160,EGY,1980,5.0,3.0,44099142.0,4.24980020523071,5.6,347.0485237,114.2,
3161,EGY,1981,9.0,4.0,45216506.0,,5.563,362.0186724,108.5,
3162,EGY,1982,1.0,1.0,46379620.0,5.30415010452271,5.528,404.8174337,102.5,
3163,EGY,1983,0.0,0.0,47594556.0,5.64235019683838,5.489,433.4395601,96.3,
3164,EGY,1984,0.0,0.0,48868951.0,,5.444,454.57035379999996,89.9,
3165,EGY,1985,2.0,2.0,50204985.0,,5.382000000000001,487.0079468,83.7,
3166,EGY,1986,4.0,3.0,51607703.0,,5.294,544.6127885,78.2,
3167,EGY,1987,7.0,5.0,53066229.0,,5.1770000000000005,646.4329922000001,73.4,
3168,EGY,1988,9.0,7.0,54547296.0,4.51937007904053,5.031000000000001,551.1467809999999,69.3,
3169,EGY,1989,7.0,4.0,56006573.0,4.59158992767333,4.857,584.1701883999999,65.9,
3170,EGY,1990,13.0,10.0,57412215.0,,4.663,583.5025772000001,63.0,0.5
3171,EGY,1991,10.0,8.0,58752390.0,,4.455,526.1006171,60.3,0.5
3172,EGY,1992,79.0,67.0,60035536.0,4.10541009902954,4.247,587.9939122999999,57.7,0.5
3173,EGY,1993,0.0,0.0,61275601.0,4.20071983337402,4.048,647.2178787,55.1,0.4
3174,EGY,1994,143.0,122.0,62495745.0,4.58968019485474,3.865,729.0458959,52.3,0.4
3175,EGY,1995,102.0,97.0,63714386.0,4.60400009155273,3.705,833.5195904,49.6,
3176,EGY,1996,51.0,49.0,64933456.0,4.67156982421875,3.571,917.7329057,46.8,
3177,EGY,1997,22.0,22.0,66151117.0,,3.4589999999999996,1071.182381,44.2,
3178,EGY,1998,3.0,3.0,67378056.0,,3.367,1167.040601,41.7,
3179,EGY,1999,1.0,0.0,68626664.0,,3.293,1197.556941,39.4,
3180,EGY,2000,0.0,0.0,69905988.0,,3.233,1287.627009,37.3,
3181,EGY,2001,0.0,0.0,71226940.0,,3.181,1263.108617,35.5,
3182,EGY,2002,0.0,0.0,72590118.0,,3.133,1093.918752,33.7,
3183,EGY,2003,0.0,0.0,73981942.0,4.93971014022827,3.088,994.8582002,32.2,0.6
3184,EGY,2004,3.0,3.0,75381899.0,4.6736102104187,3.0469999999999997,904.607157,30.8,0.4
3185,EGY,2005,2.0,2.0,76778149.0,4.78997993469238,3.016,980.0266761,29.6,0.7
3186,EGY,2006,5.0,4.0,78159048.0,3.99984002113342,3.0039999999999996,1163.902987,28.5,0.7
3187,EGY,2007,0.0,0.0,79537253.0,3.6836199760437,3.016,1409.3535470000002,27.4,0.9
3188,EGY,2008,1.0,1.0,80953881.0,3.75872993469238,3.055,1672.936419,26.3,1.2
3189,EGY,2009,2.0,2.0,82465022.0,,3.114,2010.677906,25.3,1.1
3190,EGY,2010,2.0,2.0,84107606.0,,3.185,2232.4305,24.3,2.2
3191,EGY,2011,18.0,18.0,85897561.0,,3.253,2284.74985,23.4,3.1
3192,EGY,2012,49.0,36.0,87813257.0,,3.306,2694.884906,22.5,2.5
3193,EGY,2013,321.0,275.0,89807433.0,,3.335,2730.168775,21.6,
3194,EGY,2014,354.0,298.0,91812566.0,,3.3360000000000003,2859.239994,20.9,
3195,EGY,2015,647.0,488.0,93778172.0,,3.3110000000000004,3183.82917,20.1,
3196,EGY,2016,376.0,281.0,95688681.0,,3.265,3123.2477120000003,19.4,
3197,EGY,2017,224.0,188.0,,,,,,
3198,EGY,2018,0.0,0.0,,,,,,
3199,EGY,2019,0.0,0.0,,,,,,
3200,SLV,1970,0.0,0.0,3668595.0,,6.172000000000001,,106.5,
3201,SLV,1971,0.0,0.0,3765166.0,,6.087000000000001,295.0565065,104.7,
3202,SLV,1972,2.0,2.0,3861931.0,,6.0,306.68411580000003,102.6,
3203,SLV,1973,1.0,1.0,3958323.0,,5.91,341.2444325,100.5,
3204,SLV,1974,3.0,3.0,4053713.0,,5.816,380.9520182,98.2,
3205,SLV,1975,3.0,3.0,4147525.0,0.904510021209717,5.7170000000000005,420.21664450000003,95.5,
3206,SLV,1976,13.0,13.0,4239675.0,,5.609,519.9491533,92.5,
3207,SLV,1977,6.0,6.0,4329964.0,,5.492999999999999,641.583619,89.4,
3208,SLV,1978,91.0,87.0,4417516.0,,5.369,661.0283741000001,86.1,
3209,SLV,1979,326.0,313.0,4501316.0,,5.237,721.7847817,82.5,
3210,SLV,1980,710.0,696.0,4580704.0,,5.1,721.3202229,78.8,
3211,SLV,1981,664.0,651.0,4655364.0,,4.96,678.6640043,75.0,
3212,SLV,1982,537.0,533.0,4725720.0,,4.82,648.6885413,71.0,
3213,SLV,1983,371.0,369.0,4792903.0,,4.684,668.5439399,67.1,
3214,SLV,1984,273.0,270.0,4858532.0,,4.553999999999999,691.7202337,63.4,
3215,SLV,1985,436.0,435.0,4923860.0,,4.433,714.2081427999999,59.8,
3216,SLV,1986,175.0,173.0,4988943.0,,4.322,699.3261701,56.6,
3217,SLV,1987,234.0,229.0,5053714.0,,4.221,724.4183559999999,53.6,
3218,SLV,1988,367.0,362.0,5119035.0,,4.129,758.8215822999999,50.9,
3219,SLV,1989,356.0,343.0,5185943.0,,4.043,782.3731564,48.4,
3220,SLV,1990,184.0,180.0,5254984.0,,3.964,839.502127,46.1,
3221,SLV,1991,500.0,497.0,5326657.0,,3.889,916.2960303,43.9,
3222,SLV,1992,29.0,27.0,5400331.0,,3.815,1026.694583,41.8,
3223,SLV,1993,0.0,0.0,5474000.0,,3.74,1191.50676,39.7,
3224,SLV,1994,21.0,16.0,5544945.0,,3.662,1377.277325,37.6,138.4
3225,SLV,1995,9.0,9.0,5611115.0,,3.577,1601.834692,35.6,142.2
3226,SLV,1996,7.0,7.0,5671925.0,,3.4819999999999998,1719.6418899999999,33.6,119.7
3227,SLV,1997,2.0,2.0,5727755.0,,3.377,1829.3124940000002,31.8,114.8
3228,SLV,1998,0.0,0.0,5778706.0,2.3199200630188,3.263,1956.501921,30.0,96.6
3229,SLV,1999,0.0,0.0,5825187.0,2.3199200630188,3.1439999999999997,1990.4862170000001,28.4,66.0
3230,SLV,2000,0.0,0.0,5867626.0,2.54708003997803,3.022,2086.0202449999997,26.9,60.5
3231,SLV,2001,0.0,0.0,5905962.0,,2.903,2169.086915,25.6,60.8
3232,SLV,2002,0.0,0.0,5940303.0,2.87053990364075,2.792,2228.531648,24.3,47.7
3233,SLV,2003,0.0,0.0,5971535.0,2.75908994674683,2.6910000000000003,2318.133824,23.1,56.2
3234,SLV,2004,0.0,0.0,6000775.0,,2.6039999999999996,2410.982768,22.0,64.9
3235,SLV,2005,0.0,0.0,6028961.0,2.73246002197266,2.529,2601.478351,20.9,64.4
3236,SLV,2006,0.0,0.0,6056478.0,3.01268005371094,2.465,2813.908038,19.9,64.8
3237,SLV,2007,0.0,0.0,6083475.0,3.05447006225586,2.41,3027.048317,19.0,57.5
3238,SLV,2008,0.0,0.0,6110301.0,3.74166011810303,2.358,3211.16682,18.1,52.0
3239,SLV,2009,0.0,0.0,6137276.0,3.96954011917114,2.31,3042.633959,17.3,71.4
3240,SLV,2010,0.0,0.0,6164626.0,3.48668003082275,2.265,3145.5638280000003,16.5,64.7
3241,SLV,2011,0.0,0.0,6192560.0,3.41749000549316,2.224,3393.40842,15.7,70.6
3242,SLV,2012,0.0,0.0,6221246.0,3.33400988578796,2.187,3371.152175,15.1,41.7
3243,SLV,2013,0.0,0.0,6250777.0,3.43306994438171,2.155,3406.2677479999998,14.4,40.2
3244,SLV,2014,0.0,0.0,6281189.0,3.44857001304626,2.126,3475.8468350000003,13.8,62.4
3245,SLV,2015,0.0,0.0,6312478.0,3.54505991935729,2.101,3571.960113,13.3,105.4
3246,SLV,2016,0.0,0.0,6344722.0,,2.079,3609.123279,12.9,83.1
3247,SLV,2017,0.0,0.0,,,,,,61.8
3248,SLV,2018,0.0,0.0,,,,,,
3249,SLV,2019,0.0,0.0,,,,,,
3250,GNQ,1970,0.0,0.0,306515.0,,5.808,,,
3251,GNQ,1971,0.0,0.0,301666.0,,5.808,,,
3252,GNQ,1972,0.0,0.0,292585.0,,5.805,,,
3253,GNQ,1973,0.0,0.0,281021.0,,5.8,,,
3254,GNQ,1974,0.0,0.0,269426.0,,5.795,,,
3255,GNQ,1975,0.0,0.0,259747.0,,5.791,,,
3256,GNQ,1976,0.0,0.0,252194.0,,5.791,,,
3257,GNQ,1977,0.0,0.0,246677.0,,5.795,,,
3258,GNQ,1978,0.0,0.0,244485.0,,5.803999999999999,,,
3259,GNQ,1979,0.0,0.0,247078.0,,5.817,,,
3260,GNQ,1980,0.0,0.0,255325.0,,5.835,175.3597649,,
3261,GNQ,1981,0.0,0.0,270063.0,,5.856,100.7401093,,
3262,GNQ,1982,0.0,0.0,290617.0,,5.88,107.11452079999998,,
3263,GNQ,1983,0.0,0.0,314475.0,,5.903,118.37064129999999,146.6,
3264,GNQ,1984,0.0,0.0,338086.0,,5.926,128.9024487,143.9,
3265,GNQ,1985,0.0,0.0,358896.0,,5.946000000000001,145.21063049999998,141.3,
3266,GNQ,1986,0.0,0.0,376024.0,,5.962000000000001,170.8258643,138.8,
3267,GNQ,1987,0.0,0.0,390173.0,,5.974,209.13840980000003,136.2,
3268,GNQ,1988,0.0,0.0,402326.0,,5.982,215.4810517,133.6,
3269,GNQ,1989,0.0,0.0,414138.0,,5.986000000000001,179.867876,131.1,
3270,GNQ,1990,0.0,0.0,426846.0,,5.987,259.4096599,128.6,
3271,GNQ,1991,0.0,0.0,440624.0,,5.985,256.6170191,126.1,
3272,GNQ,1992,1.0,1.0,455148.0,,5.984,305.8399013,123.6,
3273,GNQ,1993,0.0,0.0,470610.0,,5.981,253.86607039999998,121.2,
3274,GNQ,1994,0.0,0.0,487140.0,,5.978,168.183403,118.9,
3275,GNQ,1995,0.0,0.0,504871.0,,5.971,176.6602382,116.6,
3276,GNQ,1996,0.0,0.0,523999.0,,5.96,270.5723794,114.3,
3277,GNQ,1997,0.0,0.0,544636.0,,5.941,222.1300995,111.9,
3278,GNQ,1998,0.0,0.0,566673.0,2.18485999107361,5.914,236.71222880000002,109.5,
3279,GNQ,1999,0.0,0.0,589938.0,,5.877999999999999,105.57593419999999,107.0,
3280,GNQ,2000,0.0,0.0,614323.0,,5.834,,104.5,
3281,GNQ,2001,0.0,0.0,639762.0,,5.785,,102.0,
3282,GNQ,2002,0.0,0.0,666407.0,,5.731,,99.4,
3283,GNQ,2003,0.0,0.0,694611.0,,5.675,,96.8,
3284,GNQ,2004,0.0,0.0,724817.0,,5.617999999999999,,94.1,
3285,GNQ,2005,0.0,0.0,757317.0,,5.559,,91.5,
3286,GNQ,2006,0.0,0.0,792217.0,,5.497999999999999,1725.446006,88.8,
3287,GNQ,2007,0.0,0.0,829327.0,,5.433,4288.003573,86.2,
3288,GNQ,2008,0.0,0.0,868418.0,,5.3629999999999995,5390.749127,83.6,
3289,GNQ,2009,1.0,1.0,909111.0,,5.287999999999999,4972.273702,81.1,
3290,GNQ,2010,0.0,0.0,951104.0,,5.209,2930.425589,78.7,
3291,GNQ,2011,0.0,0.0,994290.0,,5.126,4095.023796,76.4,
3292,GNQ,2012,0.0,0.0,1038593.0,,5.04,4599.189204,74.3,
3293,GNQ,2013,0.0,0.0,1083746.0,,4.952,5438.374165,72.2,
3294,GNQ,2014,0.0,0.0,1129424.0,,4.864,6112.088947,70.1,
3295,GNQ,2015,0.0,0.0,1175389.0,,4.775,4631.320567,68.2,
3296,GNQ,2016,0.0,0.0,1221490.0,,4.687,3983.9152409999997,66.2,
3297,GNQ,2017,0.0,0.0,,,,,,
3298,GNQ,2018,0.0,0.0,,,,,,
3299,GNQ,2019,0.0,0.0,,,,,,
3300,ERI,1970,0.0,0.0,1811878.0,,6.65,,,
3301,ERI,1971,0.0,0.0,1861199.0,,6.636,,,
3302,ERI,1972,0.0,0.0,1912302.0,,6.624,,,
3303,ERI,1973,0.0,0.0,1965160.0,,6.615,,,
3304,ERI,1974,0.0,0.0,2019717.0,,6.609,,125.9,
3305,ERI,1975,0.0,0.0,2075965.0,,6.609,,123.6,
3306,ERI,1976,0.0,0.0,2133723.0,,6.614,,121.3,
3307,ERI,1977,0.0,0.0,2193068.0,,6.625,,119.1,
3308,ERI,1978,0.0,0.0,2254450.0,,6.64,,117.2,
3309,ERI,1979,0.0,0.0,2318495.0,,6.6579999999999995,,115.5,
3310,ERI,1980,0.0,0.0,2385540.0,,6.675,,113.9,
3311,ERI,1981,0.0,0.0,2454766.0,,6.686,,112.4,
3312,ERI,1982,0.0,0.0,2525521.0,,6.69,,110.8,
3313,ERI,1983,0.0,0.0,2598410.0,,6.683,,109.2,
3314,ERI,1984,0.0,0.0,2674289.0,,6.665,,107.5,
3315,ERI,1985,0.0,0.0,2753151.0,,6.636,,105.6,
3316,ERI,1986,0.0,0.0,2837111.0,,6.597,,103.6,
3317,ERI,1987,0.0,0.0,2924349.0,,6.5520000000000005,,101.3,
3318,ERI,1988,0.0,0.0,3006361.0,,6.502000000000001,,98.8,
3319,ERI,1989,0.0,0.0,3071771.0,,6.4479999999999995,,95.9,
3320,ERI,1990,0.0,0.0,3113311.0,,6.3870000000000005,,92.7,
3321,ERI,1991,0.0,0.0,3127297.0,,6.316,,89.3,
3322,ERI,1992,0.0,0.0,3118582.0,,6.233,,85.6,
3323,ERI,1993,0.0,0.0,3099047.0,,6.1370000000000005,130.99122820000002,81.7,
3324,ERI,1994,0.0,0.0,3085443.0,,6.03,148.4024884,77.9,
3325,ERI,1995,2.0,2.0,3090159.0,,5.914,156.7156135,74.1,
3326,ERI,1996,1.0,1.0,3116379.0,1.63855004310608,5.792999999999999,182.3113507,70.5,
3327,ERI,1997,0.0,0.0,3161350.0,,5.67,178.59828530000001,67.1,
3328,ERI,1998,0.0,0.0,3224223.0,4.62058019638062,5.5489999999999995,194.36287180000002,63.9,
3329,ERI,1999,0.0,0.0,3302263.0,5.26281023025513,5.434,181.3966599,60.9,
3330,ERI,2000,0.0,0.0,3392801.0,,5.327999999999999,178.33784719999997,58.2,
3331,ERI,2001,0.0,0.0,3497124.0,4.04716014862061,5.233,184.3710153,55.7,
3332,ERI,2002,0.0,0.0,3614639.0,3.52390003204346,5.149,173.52873119999998,53.4,
3333,ERI,2003,0.0,0.0,3738265.0,,5.073,197.41860359999998,51.1,
3334,ERI,2004,0.0,0.0,3858623.0,3.14896988868713,5.005,246.2861778,49.0,
3335,ERI,2005,0.0,0.0,3969007.0,,4.942,240.7315426,47.0,
3336,ERI,2006,0.0,0.0,4066648.0,2.12700009346008,4.881,261.8238486,45.2,
3337,ERI,2007,2.0,2.0,4153332.0,,4.8180000000000005,275.6003349,43.5,
3338,ERI,2008,2.0,2.0,4232636.0,,4.752,278.27245510000006,41.9,
3339,ERI,2009,1.0,1.0,4310334.0,,4.681,376.37678989999995,40.4,
